"species_id"	"host"	"species.host"	"nb_sites_within"	"depth_within"	"snps_within"	"pi_within"	"snps_kb_within"	"pi_bp_within"	"nb_host"	"nb_sites_between"	"snps_between"	"pi_between"	"snps_kb_between"	"pi_bp_between"
"Bacteroides_ovatus_58035"	"HMP_SRS1041038"	"Bacteroides_ovatus_58035.HMP_SRS1041038"	300738	2293262	2629	772.93054476	8.74182843538	0.00257011267203	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS044535"	"Bacteroides_ovatus_58035.HMP_SRS044535"	302840	2938389	4937	1232.36914488	16.3023378682	0.00406937374482	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS147977"	"Bacteroides_ovatus_58035.HMP_SRS147977"	304536	35367129	8651	1279.46781011	28.4071505503	0.00420136801595	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS098655"	"Bacteroides_ovatus_58035.HMP_SRS098655"	298003	16883600	6918	272.56893646	23.2145313973	0.000914651652701	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS014287"	"Bacteroides_ovatus_58035.HMP_SRS014287"	301746	9677437	1385	87.13101344	4.5899531394	0.00028875615067	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS013098"	"Bacteroides_ovatus_58035.HMP_SRS013098"	304458	6703135	5330	1172.62032782	17.5065197827	0.00385150111943	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS020394"	"Bacteroides_ovatus_58035.HMP_SRS020394"	304431	6660993	4202	531.6473919	13.8027993207	0.00174636417415	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS1055056"	"Bacteroides_ovatus_58035.HMP_SRS1055056"	303975	3219023	2114	714.4761101	6.95451928613	0.00235044365523	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS011271"	"Bacteroides_ovatus_58035.HMP_SRS011271"	300248	2664408	2456	908.07922276	8.17990461219	0.00302443054661	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS077127"	"Bacteroides_ovatus_58035.HMP_SRS077127"	302619	47866788	1362	232.560948034	4.50070881207	0.000768494205697	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS014683"	"Bacteroides_ovatus_58035.HMP_SRS014683"	304534	49647474	1697	178.085039495	5.57244839657	0.00058477884077	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS017701"	"Bacteroides_ovatus_58035.HMP_SRS017701"	304510	12340593	6862	446.7561847	22.5345637253	0.00146713140685	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS104327"	"Bacteroides_ovatus_58035.HMP_SRS104327"	302986	2912166	2751	575.50575162	9.07962744153	0.00189944667945	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS057480"	"Bacteroides_ovatus_58035.HMP_SRS057480"	299064	2320519	1758	433.25406352	5.87834042212	0.00144870015622	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS075821"	"Bacteroides_ovatus_58035.HMP_SRS075821"	298314	2179437	2420	612.83229838	8.11225755412	0.00205431960411	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS097958"	"Bacteroides_ovatus_58035.HMP_SRS097958"	304042	3233412	3006	584.97130122	9.88679195637	0.00192398188809	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS014923"	"Bacteroides_ovatus_58035.HMP_SRS014923"	303528	7034848	2638	374.18782468	8.69112569516	0.00123279507881	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS011586"	"Bacteroides_ovatus_58035.HMP_SRS011586"	300368	2324979	2329	814.4750011	7.75382197837	0.00271159045271	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS017622"	"Bacteroides_ovatus_58035.HMP_SRS017622"	303837	9274201	4419	288.90063554	14.5439824643	0.000950840863818	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS016267"	"Bacteroides_ovatus_58035.HMP_SRS016267"	303771	45036834	1281	224.010952253	4.21699240546	0.000737433633404	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS048164"	"Bacteroides_ovatus_58035.HMP_SRS048164"	303300	2896026	2715	961.77422264	8.95153313551	0.0031710327156	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS020328"	"Bacteroides_ovatus_58035.HMP_SRS020328"	294860	1917549	1123	307.010378	3.80858712609	0.00104120727803	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS016018"	"Bacteroides_ovatus_58035.HMP_SRS016018"	303619	6279204	1097	118.55263894	3.6130808678	0.000390465151851	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS012273"	"Bacteroides_ovatus_58035.HMP_SRS012273"	304302	3294998	1124	191.87243798	3.69369902268	0.000630532950753	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS018836"	"Bacteroides_ovatus_58035.HMP_SRS018836"	272936	1292434	2506	933.16110258	9.18163965179	0.00341897405465	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS017307"	"Bacteroides_ovatus_58035.HMP_SRS017307"	303761	3024448	1770	432.32233744	5.82694947673	0.00142323187453	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS014459"	"Bacteroides_ovatus_58035.HMP_SRS014459"	304536	12992760	3509	393.48802928	11.522447264	0.00129209035805	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS018936"	"Bacteroides_ovatus_58035.HMP_SRS018936"	304507	5318226	7865	1446.20940634	25.8286344813	0.00474934699807	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS893292"	"Bacteroides_ovatus_58035.HMP_SRS893292"	304470	9037530	1650	423.80993696	5.41925312839	0.00139195959195	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS019968"	"Bacteroides_ovatus_58035.HMP_SRS019968"	304536	42298563	1727	197.378780621	5.67092232117	0.00064812954994	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS022713"	"Bacteroides_ovatus_58035.HMP_SRS022713"	304536	17015671	2894	679.1831011	9.5029815851	0.00223022270306	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS077454"	"Bacteroides_ovatus_58035.HMP_SRS077454"	304304	20307577	9234	303.717030135	30.3446553447	0.00099807110697	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS011239"	"Bacteroides_ovatus_58035.HMP_SRS011239"	297693	2239026	3283	983.4755983	11.0281397278	0.00330365711757	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS015694"	"Bacteroides_ovatus_58035.HMP_SRS015694"	304513	24780360	29254	2113.92962099	96.0681481579	0.00694200123144	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS055288"	"Bacteroides_ovatus_58035.HMP_SRS055288"	299102	2627330	5417	1261.5093853	18.1108785632	0.00421765613503	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS016954"	"Bacteroides_ovatus_58035.HMP_SRS016954"	302752	4819232	3897	955.783107755	12.8719215728	0.00315698362936	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS012902"	"Bacteroides_ovatus_58035.HMP_SRS012902"	304514	101819518	1673	786.71409771	5.49400027585	0.00258350715471	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS893378"	"Bacteroides_ovatus_58035.HMP_SRS893378"	304518	7388940	2779	432.40113498	9.1258973197	0.00141995262999	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS148511"	"Bacteroides_ovatus_58035.HMP_SRS148511"	304345	31650023	14309	687.922659895	47.0157222888	0.00226033829994	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS023176"	"Bacteroides_ovatus_58035.HMP_SRS023176"	304525	29306612	3694	412.264971687	12.1303669649	0.00135379680383	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS017821"	"Bacteroides_ovatus_58035.HMP_SRS017821"	304536	12979528	5733	712.80497812	18.8253605485	0.00234062632372	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS893279"	"Bacteroides_ovatus_58035.HMP_SRS893279"	300529	2114782	2895	1034.77549178	9.63301378569	0.00344318016491	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS1055049"	"Bacteroides_ovatus_58035.HMP_SRS1055049"	301624	5730178	4870	929.9645041	16.1459300321	0.00308319133789	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS075773"	"Bacteroides_ovatus_58035.HMP_SRS075773"	302673	4370345	2279	313.53358024	7.52957812557	0.00103588222352	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS1041139"	"Bacteroides_ovatus_58035.HMP_SRS1041139"	301132	7870102	940	115.06053198	3.12155466706	0.00038209334106	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS1041134"	"Bacteroides_ovatus_58035.HMP_SRS1041134"	298860	3875121	526	82.01333078	1.76002141471	0.000274420567423	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS015190"	"Bacteroides_ovatus_58035.HMP_SRS015190"	298426	91075226	48	61.2637160468	0.160843894299	0.000205289472254	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS054905"	"Bacteroides_ovatus_58035.HMP_SRS054905"	304517	6672966	8696	993.404524	28.556697984	0.0032622301021	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS018049"	"Bacteroides_ovatus_58035.HMP_SRS018049"	302610	3440208	1617	379.824840552	5.34351145038	0.00125516288474	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS014736"	"Bacteroides_ovatus_58035.HMP_SRS014736"	304535	46332837	14661	1651.94393697	48.1422496593	0.00542447973787	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS1041037"	"Bacteroides_ovatus_58035.HMP_SRS1041037"	304517	5336635	2160	792.60845178	7.09320005123	0.00260283810684	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS1041031"	"Bacteroides_ovatus_58035.HMP_SRS1041031"	289703	1806563	2518	775.5500543	8.69166007946	0.00267705220277	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS142980"	"Bacteroides_ovatus_58035.HMP_SRS142980"	304536	34933291	9164	1082.34406672	30.0916804581	0.00355407592771	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS1041032"	"Bacteroides_ovatus_58035.HMP_SRS1041032"	275100	1311857	3152	1198.78077614	11.457651763	0.00435761823388	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS045195"	"Bacteroides_ovatus_58035.HMP_SRS045195"	226933	1035732	2551	956.75827032	11.2412033508	0.00421603852379	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS019397"	"Bacteroides_ovatus_58035.HMP_SRS019397"	304476	15660258	6526	687.17682211	21.4335448443	0.00225691621708	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS011529"	"Bacteroides_ovatus_58035.HMP_SRS011529"	301434	2831277	2270	671.3055679	7.53067006376	0.00222703997525	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS013638"	"Bacteroides_ovatus_58035.HMP_SRS013638"	304276	5885167	5973	1250.33958618	19.6302041568	0.00410922841821	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS045826"	"Bacteroides_ovatus_58035.HMP_SRS045826"	304533	10513166	10715	1071.74685316	35.1850209994	0.0035193126957	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS893170"	"Bacteroides_ovatus_58035.HMP_SRS893170"	304536	16662198	8167	678.524427005	26.8178474794	0.00222805982546	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS011405"	"Bacteroides_ovatus_58035.HMP_SRS011405"	268327	3017570	1118	303.099475195	4.16655796845	0.00112958992273	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS018427"	"Bacteroides_ovatus_58035.HMP_SRS018427"	304536	38752948	2697	879.082277132	8.85609583103	0.00288662843517	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS893369"	"Bacteroides_ovatus_58035.HMP_SRS893369"	304536	8124413	4526	721.22894436	14.8619539233	0.00236828796714	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS047433"	"Bacteroides_ovatus_58035.HMP_SRS047433"	285368	1517120	1798	563.18856498	6.30063637128	0.00197355192236	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS016438"	"Bacteroides_ovatus_58035.HMP_SRS016438"	280862	2208744	1636	433.76294568	5.82492469611	0.0015443988353	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS098061"	"Bacteroides_ovatus_58035.HMP_SRS098061"	304164	3958445	1301	192.49378596	4.27729777357	0.000632861830986	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS1054928"	"Bacteroides_ovatus_58035.HMP_SRS1054928"	286201	3827922	1220	268.405990876	4.26273842509	0.000937823385929	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS019693"	"Bacteroides_ovatus_58035.HMP_SRS019693"	304535	21564996	18542	612.809398931	60.8862692301	0.00201227904487	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS018817"	"Bacteroides_ovatus_58035.HMP_SRS018817"	304536	98190759	3656	967.207626783	12.0051488166	0.00317600423852	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS019496"	"Bacteroides_ovatus_58035.HMP_SRS019496"	280922	2750215	2586	507.68258136	9.20540221129	0.00180720122084	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS077589"	"Bacteroides_ovatus_58035.HMP_SRS077589"	232662	1045031	1440	553.74021598	6.18923588725	0.00238002001178	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS015453"	"Bacteroides_ovatus_58035.HMP_SRS015453"	302759	6924115	8460	957.99388126	27.9430173835	0.00316421272781	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS024663"	"Bacteroides_ovatus_58035.HMP_SRS024663"	304536	22837592	11038	363.973798309	36.2453043318	0.00119517494913	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS016132"	"Bacteroides_ovatus_58035.HMP_SRS016132"	304371	24511370	24240	868.788076519	79.6396502952	0.00285437205423	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS018133"	"Bacteroides_ovatus_58035.HMP_SRS018133"	304536	54557903	3505	1079.78127159	11.5093125279	0.00354566051827	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS065176"	"Bacteroides_ovatus_58035.HMP_SRS065176"	304534	17020258	8554	1121.33811794	28.088817669	0.003682144253	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS063518"	"Bacteroides_ovatus_58035.HMP_SRS063518"	304503	29074211	11025	879.701703913	36.206539837	0.00288897549093	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS1041142"	"Bacteroides_ovatus_58035.HMP_SRS1041142"	303119	10396310	913	53.86568192	3.01201838222	0.00017770473616	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS893259"	"Bacteroides_ovatus_58035.HMP_SRS893259"	304531	4645720	2313	782.7307605	7.59528586581	0.00257028269864	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS015960"	"Bacteroides_ovatus_58035.HMP_SRS015960"	304536	77957778	1906	750.891174954	6.25870176268	0.00246568936006	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS013382"	"Bacteroides_ovatus_58035.HMP_SRS013382"	301553	2649937	2157	580.42126652	7.15297145112	0.00192477364351	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS017191"	"Bacteroides_ovatus_58035.HMP_SRS017191"	304056	103974038	467	136.642306907	1.53590128134	0.000449398488788	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS893256"	"Bacteroides_ovatus_58035.HMP_SRS893256"	304536	17419695	1955	67.7657209794	6.41960228019	0.000222521215815	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS013521"	"Bacteroides_ovatus_58035.HMP_SRS013521"	302575	4737823	2533	442.6308138	8.37147814591	0.00146287966223	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS064757"	"Bacteroides_ovatus_58035.HMP_SRS064757"	291654	1607076	2915	996.5173734	9.99471977069	0.00341677938036	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS1041095"	"Bacteroides_ovatus_58035.HMP_SRS1041095"	304536	30298324	3144	153.209568796	10.3239025928	0.00050309181442	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS1041092"	"Bacteroides_ovatus_58035.HMP_SRS1041092"	304534	5566968	1810	295.43135226	5.94350712892	0.000970109584677	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS052697"	"Bacteroides_ovatus_58035.HMP_SRS052697"	304535	9831580	4565	359.0700894	14.9900668232	0.00117907659021	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS012849"	"Bacteroides_ovatus_58035.HMP_SRS012849"	304533	9481277	6773	1129.15628978	22.2406110339	0.00370782900303	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS046810"	"Bacteroides_ovatus_58035.HMP_SRS046810"	304429	5614584	14460	1965.04076258	47.4987599736	0.00645484090734	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS1041039"	"Bacteroides_ovatus_58035.HMP_SRS1041039"	302981	2477563	2167	756.21513536	7.1522636733	0.00249591603223	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS076804"	"Bacteroides_ovatus_58035.HMP_SRS076804"	303939	3708731	3499	583.09816266	11.5121784305	0.00191847101774	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS097920"	"Bacteroides_ovatus_58035.HMP_SRS097920"	303837	15357223	7452	645.82530546	24.5263085141	0.00212556504132	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS058268"	"Bacteroides_ovatus_58035.HMP_SRS058268"	304536	14917334	8538	1382.9706525	28.0360942549	0.00454123864666	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS016335"	"Bacteroides_ovatus_58035.HMP_SRS016335"	290170	3300894	3261	874.697488126	11.2382396526	0.00301443115459	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS049959"	"Bacteroides_ovatus_58035.HMP_SRS049959"	304516	4339932	3149	831.74851066	10.3410001445	0.00273137868178	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS056481"	"Bacteroides_ovatus_58035.HMP_SRS056481"	301511	2730441	6336	1974.17823414	21.0141586874	0.00654761595477	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS054352"	"Bacteroides_ovatus_58035.HMP_SRS054352"	304081	3619922	2440	397.63691626	8.02417776842	0.00130766774728	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS020271"	"Bacteroides_ovatus_58035.HMP_SRS020271"	302297	4288131	2209	374.9428495	7.30738313645	0.00124031283638	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS018623"	"Bacteroides_ovatus_58035.HMP_SRS018623"	302145	26538336	18666	622.435192771	61.7782852604	0.00206005458562	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS075984"	"Bacteroides_ovatus_58035.HMP_SRS075984"	304151	7287832	3255	285.2398417	10.7019210853	0.000937823126342	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS893285"	"Bacteroides_ovatus_58035.HMP_SRS893285"	301290	4300848	555	112.22797078	1.84207906004	0.000372491522387	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS046068"	"Bacteroides_ovatus_58035.HMP_SRS046068"	304536	42565905	10350	1027.52483472	33.9861297187	0.003374066891	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS019381"	"Bacteroides_ovatus_58035.HMP_SRS019381"	304276	15303026	9096	2991.27628375	29.8939121061	0.00983079928667	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS022137"	"Bacteroides_ovatus_58035.HMP_SRS022137"	302598	6325407	5443	1179.98318646	17.9875610546	0.00389950755279	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS017859"	"Bacteroides_ovatus_58035.HMP_SRS017859"	304500	10408353	5680	865.24098788	18.6535303777	0.0028415139175	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS016840"	"Bacteroides_ovatus_58035.HMP_SRS016840"	304536	5809484	5486	1094.97656474	18.0142905929	0.00359555705972	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS050941"	"Bacteroides_ovatus_58035.HMP_SRS050941"	304536	5185846	6239	993.78492992	20.4869046681	0.00326327570442	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS013800"	"Bacteroides_ovatus_58035.HMP_SRS013800"	304212	3577726	3193	958.12055354	10.4959699157	0.00314951597419	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS017745"	"Bacteroides_ovatus_58035.HMP_SRS017745"	303994	3188354	1729	366.74643856	5.68761225551	0.00120642656947	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS014412"	"Bacteroides_ovatus_58035.HMP_SRS014412"	296907	2735737	3812	823.07954264	12.8390371396	0.00277217964763	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS1055095"	"Bacteroides_ovatus_58035.HMP_SRS1055095"	304517	4677781	3070	597.08917744	10.0815389617	0.00196077452963	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS149244"	"Bacteroides_ovatus_58035.HMP_SRS149244"	304536	59090243	6968	847.783185806	22.8807103265	0.0027838521088	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS046717"	"Bacteroides_ovatus_58035.HMP_SRS046717"	304431	3554655	6787	1488.97439288	22.2940502117	0.00489100779119	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS046712"	"Bacteroides_ovatus_58035.HMP_SRS046712"	304536	93527265	8234	2455.82221615	27.0378543095	0.00806414419362	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
"Bacteroides_ovatus_58035"	"HMP_SRS016056"	"Bacteroides_ovatus_58035.HMP_SRS016056"	304536	14257087	4183	896.32079226	13.7356503008	0.00294323427201	179	304536	11731	2020.03542091192	38.5208973652	0.00663315805327422
