"species_id"	"host"	"sim_within"	"nb_site_within"	"sim_between"	"nb_site_between"	"within_host_relatedness"	"mean_relatedness"	"nb_host"
"Bacteroides_ovatus_58035"	"HMP_SRS014923"	0.99876720492119	303528	0.993366841946726	304536	0.814146584642063	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS011586"	0.99728840954729	300368	0.993366841946726	304536	0.59120671768533	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS017622"	0.999049159136182	303837	0.993366841946726	304536	0.856653368398379	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS016267"	0.999262566366596	303771	0.993366841946726	304536	0.888826162819995	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS048164"	0.9968289672844	303300	0.993366841946726	304536	0.521942234734666	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS020328"	0.99895879272197	294860	0.993366841946726	304536	0.843029930891504	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS016018"	0.999609534848149	303619	0.993366841946726	304536	0.941134351282599	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS012273"	0.999369467049247	304302	0.993366841946726	304536	0.904942269475736	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS018836"	0.99658102594535	272936	0.993366841946726	304536	0.484563155710981	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS017307"	0.99857676812547	303761	0.993366841946726	304536	0.785436761328574	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS014459"	0.99870790964195	304536	0.993366841946726	304536	0.805207361610779	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS018936"	0.99525065300193	304507	0.993366841946726	304536	0.283999120792006	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS893292"	0.99860804040805	304470	0.993366841946726	304536	0.79015130036545	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS019968"	0.99935187045006	304536	0.993366841946726	304536	0.902289445730899	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS022713"	0.99776977729694	304536	0.993366841946726	304536	0.663776637742098	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS077454"	0.99900192889303	304304	0.993366841946726	304536	0.849533043091387	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS011239"	0.99669634288243	297693	0.993366841946726	304536	0.5019480779688	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS015694"	0.99305799876856	304513	0.993366841946726	304536	-0.0465605034110799	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS055288"	0.99578234386497	299102	0.993366841946726	304536	0.364155640321567	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS016954"	0.99684301637064	302752	0.993366841946726	304536	0.524060243400703	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS012902"	0.99741649284529	304514	0.993366841946726	304536	0.610516267822875	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS893378"	0.99858004737001	304518	0.993366841946726	304536	0.785931132865282	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS148511"	0.99773966170006	304345	0.993366841946726	304536	0.65923647804167	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS023176"	0.99864620319617	304525	0.993366841946726	304536	0.795904636531055	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS017821"	0.99765937367628	304536	0.993366841946726	304536	0.647132436025004	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS893279"	0.99655681983509	300529	0.993366841946726	304536	0.480913896931741	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS1055049"	0.99691680866211	301624	0.993366841946726	304536	0.535185003413553	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS075773"	0.99896411777648	302673	0.993366841946726	304536	0.843832724141302	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS1041139"	0.99961790665894	301132	0.993366841946726	304536	0.942396466661702	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS1041134"	0.999725579432577	298860	0.993366841946726	304536	0.958628972019212	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS015190"	0.999794710527746	298426	0.993366841946726	304536	0.969051020553834	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS054905"	0.9967377698979	304517	0.993366841946726	304536	0.508193521713276	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS018049"	0.99874483711526	302610	0.993366841946726	304536	0.810774464491998	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS014736"	0.99457552026213	304535	0.993366841946726	304536	0.182217626309636	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS1041037"	0.99739716189316	304517	0.993366841946726	304536	0.607601976926326	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS1041031"	0.99732294779723	289703	0.993366841946726	304536	0.596413626621094	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS142980"	0.99644592407229	304536	0.993366841946726	304536	0.464195500971728	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS1041032"	0.99564238176612	275100	0.993366841946726	304536	0.34305526886563	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS045195"	0.99578396147621	226933	0.993366841946726	304536	0.3643995077565	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS019397"	0.99774308378292	304476	0.993366841946726	304536	0.659752383562463	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS011529"	0.99777296002475	301434	0.993366841946726	304536	0.664256458633505	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS013638"	0.99589077158179	304276	0.993366841946726	304536	0.380501959216598	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS045826"	0.9964806873043	304533	0.993366841946726	304536	0.469436327698712	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS893170"	0.99777194017454	304536	0.993366841946726	304536	0.664102708307964	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS011405"	0.99887041007727	268327	0.993366841946726	304536	0.829705562017709	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS018427"	0.99711337156483	304536	0.993366841946726	304536	0.564818384849873	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS893369"	0.99763171203286	304536	0.993366841946726	304536	0.642962228832928	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS047433"	0.99802644807764	285368	0.993366841946726	304536	0.702471747769396	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS016438"	0.9984556011647	280862	0.993366841946726	304536	0.767169902647253	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS098061"	0.999367138169014	304164	0.993366841946726	304536	0.904591172726	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS1054928"	0.999062176614071	286201	0.993366841946726	304536	0.858615854107979	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS019693"	0.99798772095513	304535	0.993366841946726	304536	0.696633333819521	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS018817"	0.99682399576148	304536	0.993366841946726	304536	0.52119273911281	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS019496"	0.99819279877916	280922	0.993366841946726	304536	0.727550405655127	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS077589"	0.99761997998822	232662	0.993366841946726	304536	0.64119353215093	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS015453"	0.99683578727219	302759	0.993366841946726	304536	0.522970400765882	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS024663"	0.99880482505087	304536	0.993366841946726	304536	0.819818110840875	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS016132"	0.99714562794577	304371	0.993366841946726	304536	0.569681284343732	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS018133"	0.99645433948173	304536	0.993366841946726	304536	0.465464189185152	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS065176"	0.996317855747	304534	0.993366841946726	304536	0.444888208086286	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS063518"	0.99711102450907	304503	0.993366841946726	304536	0.564464547998523	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS1041142"	0.99982229526384	303119	0.993366841946726	304536	0.9732096333703	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS893259"	0.99742971730136	304531	0.993366841946726	304536	0.612509957097845	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS015960"	0.99753431063994	304536	0.993366841946726	304536	0.628278213747241	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS013382"	0.99807522635649	301553	0.993366841946726	304536	0.709825451458999	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS017191"	0.999550601511212	304056	0.993366841946726	304536	0.932249693859448	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS893256"	0.999777478784185	304536	0.993366841946726	304536	0.966453201623144	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS013521"	0.99853712033777	302575	0.993366841946726	304536	0.779459549963849	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS064757"	0.99658322061964	291654	0.993366841946726	304536	0.484894019874377	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS1041095"	0.99949690818558	304536	0.993366841946726	304536	0.924155008763638	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS1041092"	0.999029890415323	304534	0.993366841946726	304536	0.853748459348385	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS052697"	0.99882092340979	304535	0.993366841946726	304536	0.82224506325038	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS012849"	0.99629217099697	304533	0.993366841946726	304536	0.441016032898573	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS046810"	0.99354515909266	304429	0.993366841946726	304536	0.0268826921508635	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS1041039"	0.99750408396777	302981	0.993366841946726	304536	0.623721308585742	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS076804"	0.99808152898226	303939	0.993366841946726	304536	0.710775621154841	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS097920"	0.99787443495868	303837	0.993366841946726	304536	0.679554591606515	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS058268"	0.99545876135334	304536	0.993366841946726	304536	0.31537306812426	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS016335"	0.99698556884541	290170	0.993366841946726	304536	0.545551134108434	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS049959"	0.99726862131822	304516	0.993366841946726	304536	0.588223488745046	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS056481"	0.99345238404523	301511	0.993366841946726	304536	0.0128961345134801	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS054352"	0.99869233225272	304081	0.993366841946726	304536	0.802858949420859	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS020271"	0.99875968716362	302297	0.993366841946726	304536	0.813013224407068	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS018623"	0.99793994541438	302145	0.993366841946726	304536	0.689430800672224	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS075984"	0.999062176873658	304151	0.993366841946726	304536	0.858615893242718	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS893285"	0.999627508477613	301290	0.993366841946726	304536	0.943844015264617	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS046068"	0.996625933109	304536	0.993366841946726	304536	0.491333258773406	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS019381"	0.99016920071333	304276	0.993366841946726	304536	-0.48206920560521	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS022137"	0.99610049244721	302598	0.993366841946726	304536	0.412119005536867	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS017859"	0.9971584860825	304500	0.993366841946726	304536	0.571619748138316	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS016840"	0.99640444294028	304536	0.993366841946726	304536	0.457941898739289	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS050941"	0.99673672429558	304536	0.993366841946726	304536	0.508035889057526	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS013800"	0.99685048402581	304212	0.993366841946726	304536	0.525186050310479	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS017745"	0.99879357343053	303994	0.993366841946726	304536	0.818121841846585	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS014412"	0.99722782035237	296907	0.993366841946726	304536	0.582072426834215	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS1055095"	0.99803922547037	304517	0.993366841946726	304536	0.704398038780023	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS149244"	0.9972161478912	304536	0.993366841946726	304536	0.580312712822245	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS046717"	0.99510899220881	304431	0.993366841946726	304536	0.262642658005757	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS046712"	0.99193585580638	304536	0.993366841946726	304536	-0.215732254357997	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS016056"	0.99705676572799	304536	0.993366841946726	304536	0.556284616110239	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS016095"	0.99604863044019	304370	0.993366841946726	304536	0.404300405919086	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS015246"	0.99705312358849	302974	0.993366841946726	304536	0.555735535344977	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS016753"	0.99705110746242	304536	0.993366841946726	304536	0.555431588709937	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS1041143"	0.99564740756906	284931	0.993366841946726	304536	0.34381294762131	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS023715"	0.99836706203373	303964	0.993366841946726	304536	0.753821942255106	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS064232"	0.99633151710484	304536	0.993366841946726	304536	0.446947763690156	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS018575"	0.99911943268422	304306	0.993366841946726	304536	0.867247650559849	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS020508"	0.99653568776086	304536	0.993366841946726	304536	0.47772807291544	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS893373"	0.999726863390428	304278	0.993366841946726	304536	0.958822538619123	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS020622"	0.99642553348408	304536	0.993366841946726	304536	0.461121461721306	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS014979"	0.99756284384115	304534	0.993366841946726	304536	0.632579815032907	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS076756"	0.9962101255554	304536	0.993366841946726	304536	0.428647046525713	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS016897"	0.99895344161307	294507	0.993366841946726	304536	0.842223209740431	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS893231"	0.999532098389322	304532	0.993366841946726	304536	0.929460204789326	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS013687"	0.999212286795643	303880	0.993366841946726	304536	0.881246127707123	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS013951"	0.999585983120014	287800	0.993366841946726	304536	0.937583745681799	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS045004"	0.9964145613825	304520	0.993366841946726	304536	0.459467332347039	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS017103"	0.99693857414678	304448	0.993366841946726	304536	0.538466318964188	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS143466"	0.99822545593566	297864	0.993366841946726	304536	0.732473725171674	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS893382"	0.999382677404839	304536	0.993366841946726	304536	0.906933832994333	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS893383"	0.999134191916102	299937	0.993366841946726	304536	0.869472719186807	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS019445"	0.99628772011999	303871	0.993366841946726	304536	0.440345028688477	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS019910"	0.99707728824894	298853	0.993366841946726	304536	0.559378545244033	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS019178"	0.99788965518633	288715	0.993366841946726	304536	0.681849158919362	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS1055034"	0.999094078380898	304536	0.993366841946726	304536	0.863425292775168	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS015782"	0.999491653914156	296281	0.993366841946726	304536	0.923362886612793	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS893327"	0.99782196075194	304359	0.993366841946726	304536	0.67164369813487	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS019601"	0.99836189092832	304517	0.993366841946726	304536	0.753042358025609	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS063928"	0.9987301750195	303403	0.993366841946726	304536	0.808564039888484	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS023346"	0.9970324262806	304536	0.993366841946726	304536	0.552615255724957	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS015388"	0.99439009476431	304536	0.993366841946726	304536	0.154263295004572	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS077231"	0.994967779552	304239	0.993366841946726	304536	0.241353755242421	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS020869"	0.999246869115894	298506	0.993366841946726	304536	0.886459680583935	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS013940"	0.99411651629889	303260	0.993366841946726	304536	0.113019220429124	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS016203"	0.999234463712273	304525	0.993366841946726	304536	0.884589469815341	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS023583"	0.99734757876237	304536	0.993366841946726	304536	0.600126935567184	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS149784"	0.99509742023395	303993	0.993366841946726	304536	0.26089809308403	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS054956"	0.999690594337017	304306	0.993366841946726	304536	0.953354697642059	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS063489"	0.99891465775628	304280	0.993366841946726	304536	0.836376242658007	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS022524"	0.99732691765255	304237	0.993366841946726	304536	0.597012113086839	0.642563109699726	179
"Bacteroides_ovatus_58035"	"HMP_SRS015264"	0.99859830221196	304505	0.993366841946726	304536	0.788683191809654	0.642563109699726	179
"Bacteroides_pectinophilus_61619"	"HMP_SRS013098"	0.99767786627709	1813021	0.99511329250244	1813021	0.524806073604904	0.620060984956239	2
"Bacteroides_pectinophilus_61619"	"HMP_SRS020233"	0.99860883205605	1813021	0.99511329250244	1813021	0.715315896307574	0.620060984956239	2
"Bacteroides_plebeius_61623"	"HMP_SRS064232"	0.99815526752366	1082656	0.980196096989293	1083291	0.906850054994583	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS065397"	0.99724455355787	1065241	0.980196096989293	1083291	0.86086346511391	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS013382"	0.99930761104434	1081334	0.980196096989293	1083291	0.965037752644734	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS043841"	0.99558244472215	1083260	0.980196096989293	1083291	0.776935118523775	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS011302"	0.999513788122861	1076998	0.980196096989293	1083291	0.975448684187346	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS012849"	0.999109187960141	1063843	0.980196096989293	1083291	0.95501835979618	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS015663"	0.99966111585467	1082711	0.980196096989293	1083291	0.982888012269764	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS015782"	0.999516428350172	1079937	0.980196096989293	1083291	0.97558200272105	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS049712"	0.999188294972992	1080715	0.980196096989293	1083291	0.959012876069472	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS1041091"	0.99479041395839	1082512	0.980196096989293	1083291	0.736941448420877	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS054352"	0.999047566946242	1079938	0.980196096989293	1083291	0.951906800733013	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS016585"	0.999619427215827	1042051	0.980196096989293	1083291	0.980782940414964	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS019178"	0.99746272665456	1074298	0.980196096989293	1083291	0.871880136755458	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS044535"	0.99675763157937	1083284	0.980196096989293	1083291	0.836276292664281	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS893285"	0.99796384307169	1083084	0.980196096989293	1083291	0.897184058758054	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS055017"	0.99388752444068	1082659	0.980196096989293	1083291	0.691349954803592	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS014534"	0.99611884087321	1080026	0.980196096989293	1083291	0.804020494107065	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS077589"	0.999042801210463	1067122	0.980196096989293	1083291	0.951666154443418	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS023583"	0.999498292090654	1080786	0.980196096989293	1083291	0.974666210540682	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS016018"	0.999671011202184	1036830	0.980196096989293	1083291	0.983387678800584	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS1041143"	0.999807250322944	1081310	0.980196096989293	1083291	0.990267086394447	0.887943342341419	22
"Bacteroides_plebeius_61623"	"HMP_SRS023715"	0.99023247636549	1069845	0.980196096989293	1083291	0.506787948353959	0.887943342341419	22
"Bacteroides_salyersiae_54873"	"HMP_SRS049446"	0.99573192769279	1030515	0.994731714808585	1033543	0.189855493365199	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS013800"	0.99869205120916	1033291	0.994731714808585	1033543	0.751731589441774	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS075773"	0.99782876948398	1013456	0.994731714808585	1033543	0.587867695629258	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS098655"	0.99806621131262	1033527	0.994731714808585	1033543	0.632937736451437	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS015579"	0.99563109791945	1033458	0.994731714808585	1033543	0.170716481395188	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS011271"	0.999113631760801	1032547	0.994731714808585	1033543	0.831753937572815	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS049959"	0.999001586623954	1033419	0.994731714808585	1033543	0.810486080428401	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS023176"	0.999429587578813	1005160	0.994731714808585	1033543	0.891727117940272	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS893366"	0.999392114332998	1027485	0.994731714808585	1033543	0.884614130610732	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS893170"	0.999009475954559	1033509	0.994731714808585	1033543	0.811983594385671	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS893383"	0.99892844510912	1024251	0.994731714808585	1033543	0.796602717592777	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS893382"	0.999263299564293	1022385	0.994731714808585	1033543	0.860163144374284	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS021948"	0.99847334231543	1032873	0.994731714808585	1033543	0.710217342246782	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS014948"	0.99666166293766	1023393	0.994731714808585	1033543	0.36633326764841	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS017701"	0.99882789688353	1024992	0.994731714808585	1033543	0.777517147632768	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS016753"	0.999067624755564	1033543	0.994731714808585	1033543	0.823021113975485	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS893230"	0.999678123035505	1031400	0.994731714808585	1033543	0.938902896711139	0.695415469419914	18
"Bacteroides_salyersiae_54873"	"HMP_SRS023715"	0.99831966443397	1032469	0.994731714808585	1033543	0.681046962156054	0.695415469419914	18
"Bacteroides_sartorii_54642"	"HMP_SRS013687"	0.999300304805578	2083200	0.99740212273191	2083200	0.730666570350921	0.754391591312497	2
"Bacteroides_sartorii_54642"	"HMP_SRS1041132"	0.99942357419086	2083200	0.99740212273191	2083200	0.778116612274072	0.754391591312497	2
"Bacteroides_stercoris_56735"	"HMP_SRS042893"	0.9977889732612	2414341	0.989481516284325	2439807	0.789796058199435	0.866177719507789	111
"Bacteroides_stercoris_56735"	"HMP_SRS065397"	0.99809120768185	2417743	0.989481516284325	2439807	0.818529707346946	0.866177719507789	111
"Bacteroides_stercoris_56735"	"HMP_SRS014855"	0.99825058819569	2436961	0.989481516284325	2439807	0.833682130276735	0.866177719507789	111
"Bacteroides_stercoris_56735"	"HMP_SRS021948"	0.999210026185887	2393383	0.989481516284325	2439807	0.924896607204347	0.866177719507789	111
"Bacteroides_stercoris_56735"	"HMP_SRS011302"	0.999065894109552	2431591	0.989481516284325	2439807	0.911193864467758	0.866177719507789	111
"Bacteroides_stercoris_56735"	"HMP_SRS015663"	0.999695853203099	2434833	0.989481516284325	2439807	0.971084539832696	0.866177719507789	111
"Bacteroides_stercoris_56735"	"HMP_SRS015579"	0.99688941324437	2438533	0.989481516284325	2439807	0.704274224335738	0.866177719507789	111
"Bacteroides_stercoris_56735"	"HMP_SRS020233"	0.999430592597252	2407036	0.989481516284325	2439807	0.945866018511827	0.866177719507789	111
"Bacteroides_stercoris_56735"	"HMP_SRS017247"	0.999601572878934	2439710	0.989481516284325	2439807	0.962121239920522	0.866177719507789	111
"Bacteroides_stercoris_56735"	"HMP_SRS050941"	0.99798075731861	2437247	0.989481516284325	2439807	0.808029109901007	0.866177719507789	111
"Bacteroides_stercoris_56735"	"HMP_SRS015960"	0.999538083762624	2420951	0.989481516284325	2439807	0.956085282835241	0.866177719507789	111
"Bacteroides_stercoris_56735"	"HMP_SRS013098"	0.999009962600083	2404539	0.989481516284325	2439807	0.905876414635547	0.866177719507789	111
"Bacteroides_stercoris_56735"	"HMP_SRS020394"	0.9989579594496	2435889	0.989481516284325	2439807	0.900932436787719	0.866177719507789	111
"Bacteroides_stercoris_56735"	"HMP_SRS020869"	0.999315805071758	2421684	0.989481516284325	2439807	0.934953083853486	0.866177719507789	111
