species_id	total_cds	annotated_cds	biofilm	ab_degradation	quorum_sensing	siderophores	secretion_system_no4	gram_profile	nb_extracellular	sporulation_score	host	sim_within	nb_site_within	sim_between	nb_site_between	within_host_relatedness	mean_relatedness	nb_host	species.host	within_host_relative_abundance
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS1041143	0.999381565	756291	0.991861999	757599	0.924006554	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS1041143	0.214417102
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS015782	0.999292766	754258	0.991861999	757599	0.913094877	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS015782	0.062984193
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS1041134	0.999703867	757570	0.991861999	757599	0.963611143	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS1041134	0.056296646
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS100907	0.998949838	680472	0.991861999	757599	0.870955739	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS100907	0.027379429
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS013098	0.998099996	757582	0.991861999	757599	0.76652691	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS013098	0.011985736
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS054352	0.998281788	757341	0.991861999	757599	0.788865544	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS054352	0.017470765
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS077641	0.998638693	674036	0.991861999	757599	0.832722188	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS077641	0.003229053
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS055017	0.993646125	757517	0.991861999	757599	0.219233877	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS055017	0.314996578
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS150029	0.997292241	757599	0.991861999	757599	0.667269728	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS150029	0.054964162
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS013382	0.99877922	754883	0.991861999	757599	0.849990204	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS013382	0.061325926
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS011239	0.999102805	757597	0.991861999	757599	0.889752396	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS011239	0.101036127
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS063518	0.996826673	756422	0.991861999	757599	0.610060604	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS063518	0.006901513
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS015663	0.999443902	757274	0.991861999	757599	0.931666483	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS015663	0.222802526
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS014459	0.999659952	757167	0.991861999	757599	0.958214757	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS014459	0.037473497
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS017375	0.998347962	757597	0.991861999	757599	0.796997047	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS017375	0.186019649
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS047433	0.997793893	757289	0.991861999	757599	0.728912904	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS047433	0.047173164
Bacteroides_coprocola_61586	3814	2592	3	5	1	3	2	n	40	0.151515152	HMP_SRS023715	0.998638163	756352	0.991861999	757599	0.832657037	0.772746776	18	Bacteroides_coprocola_61586.HMP_SRS023715	0.021892197
Bacteroides_coprophilus_61767	3306	2381	4	4	1	4	3	n	23	0.151515152	HMP_SRS011529	0.999050632	1162760	0.993272943	1162760	0.858873226	0.809969556	4	Bacteroides_coprophilus_61767.HMP_SRS011529	0.005756822
Bacteroides_coprophilus_61767	3306	2381	4	4	1	4	3	n	23	0.151515152	HMP_SRS017745	0.998215539	1162760	0.993272943	1162760	0.734733727	0.809969556	4	Bacteroides_coprophilus_61767.HMP_SRS017745	0.10622732
Bacteroides_coprophilus_61767	3306	2381	4	4	1	4	3	n	23	0.151515152	HMP_SRS019381	0.999357321	1162760	0.993272943	1162760	0.904463568	0.809969556	4	Bacteroides_coprophilus_61767.HMP_SRS019381	0.18257866
Bacteroides_coprophilus_61767	3306	2381	4	4	1	4	3	n	23	0.151515152	HMP_SRS065176	0.998263126	1162760	0.993272943	1162760	0.741807702	0.809969556	4	Bacteroides_coprophilus_61767.HMP_SRS065176	0.014015372
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS013800	0.99897556	1979118	0.994342163	1988196	0.818934248	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS013800	0.010794178
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS015663	0.999494927	1982316	0.994342163	1988196	0.910730318	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS015663	0.012187415
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS011405	0.998946446	1984728	0.994342163	1988196	0.813788607	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS011405	0.173149644
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS054352	0.998102174	1957342	0.994342163	1988196	0.664566834	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS054352	0.009555858
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS1041037	0.999673175	1981158	0.994342163	1988196	0.942235064	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS1041037	0.170986953
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS048164	0.999067073	1976543	0.994342163	1988196	0.835108866	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS048164	0.047760701
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS011134	0.998369374	1883507	0.994342163	1988196	0.711793352	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS011134	0.008165591
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS1041112	0.999325139	1974890	0.994342163	1988196	0.880720936	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS1041112	0.053480769
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS893383	0.999030916	1987541	0.994342163	1988196	0.828718278	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS893383	0.029283744
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS893366	0.999422206	1978394	0.994342163	1988196	0.897877212	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS893366	0.088178924
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS020233	0.996856733	1988196	0.994342163	1988196	0.444440145	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS020233	0.094135885
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS016018	0.999435185	1988167	0.994342163	1988196	0.900171251	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS016018	0.15052681
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS1055043	0.999002058	1987498	0.994342163	1988196	0.823617728	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS1055043	0.101115911
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS014683	0.99926274	1982311	0.994342163	1988196	0.869692249	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS014683	0.031841627
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS052697	0.99936203	1983394	0.994342163	1988196	0.887241367	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS052697	0.050177
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS021948	0.997042516	1988094	0.994342163	1988196	0.47727653	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS021948	0.032664629
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS017821	0.997911261	1984027	0.994342163	1988196	0.63082375	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS017821	0.017626278
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS050974	0.990162102	1961900	0.994342163	1988196	-0.738809206	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS050974	0.072705225
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS017916	0.998109048	1976636	0.994342163	1988196	0.665781714	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS017916	0.018328001
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS1041143	0.999784773	1829463	0.994342163	1988196	0.961959407	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS1041143	0.013144024
Bacteroides_eggerthii_54457	4125	2838	5	8	1	7	1	n	32	0.166666667	HMP_SRS1041032	0.999676037	1988183	0.994342163	1988196	0.942740871	0.722352834	21	Bacteroides_eggerthii_54457.HMP_SRS1041032	0.105571088
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS055288	0.996644887	3197799	0.995207421	3206846	0.299935915	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS055288	0.026545169
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS013521	0.999552484	3206657	0.995207421	3206846	0.906623166	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS013521	0.01872325
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS015133	0.999208766	3198260	0.995207421	3206846	0.834904345	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS015133	0.031566791
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS043841	0.995618257	3077301	0.995207421	3206846	0.085723375	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS043841	0.011666881
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS064757	0.997872654	3032188	0.995207421	3206846	0.55611662	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS064757	0.00905407
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS020622	0.998380006	3206836	0.995207421	3206846	0.661978719	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS020622	0.21719878
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS012849	0.998000418	3202383	0.995207421	3206846	0.582775317	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS012849	0.019751432
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS015579	0.995750912	3206131	0.995207421	3206846	0.113402701	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS015579	0.043003528
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS1041134	0.999698132	3185562	0.995207421	3206846	0.937013474	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS1041134	0.026447402
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS016335	0.999136134	3191282	0.995207421	3206846	0.819749337	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS016335	0.113398099
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS1041132	0.999565203	3193434	0.995207421	3206846	0.909276996	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS1041132	0.15102482
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS893369	0.999312866	3205718	0.995207421	3206846	0.856625404	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS893369	0.034396993
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS1041037	0.999702971	3160477	0.995207421	3206846	0.938023068	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS1041037	0.016586418
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS018623	0.997102235	3206828	0.995207421	3206846	0.395364175	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS018623	0.111328357
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS044535	0.996089212	3172073	0.995207421	3206846	0.183991046	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS044535	0.006236463
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS014923	0.998664485	3195392	0.995207421	3206846	0.721336944	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS014923	0.012255259
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS014287	0.999561284	3197853	0.995207421	3206846	0.908459351	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS014287	0.024541524
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS013638	0.99788304	3204310	0.995207421	3206846	0.558283822	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS013638	0.021476178
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS045826	0.997348428	3206838	0.995207421	3206846	0.446733782	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS045826	0.083311121
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS893327	0.999146915	3204646	0.995207421	3206846	0.821998673	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS893327	0.050904908
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS1055056	0.99973591	3109139	0.995207421	3206846	0.944895965	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS1055056	0.020431713
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS053335	0.999207198	3206824	0.995207421	3206846	0.834577251	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS053335	0.177611547
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS054352	0.998018121	3194523	0.995207421	3206846	0.586469283	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS054352	0.021857146
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS075821	0.996989325	3204569	0.995207421	3206846	0.371804821	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS075821	0.018680526
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS050941	0.99739425	3177611	0.995207421	3206846	0.456294887	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS050941	0.01534446
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS013800	0.999100681	2912773	0.995207421	3206846	0.812351711	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS013800	0.03659476
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS048164	0.999323888	3206845	0.995207421	3206846	0.858925321	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS048164	0.034529211
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS149244	0.997628495	3192523	0.995207421	3206846	0.505171462	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS149244	0.049791461
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS016056	0.999454515	3172851	0.995207421	3206846	0.886181396	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS016056	0.007612398
Bacteroides_faecis_58503	4872	3581	10	5	0	8	0	n	56	0.181818182	HMP_SRS017307	0.999285556	3206630	0.995207421	3206846	0.850927012	0.654863845	30	Bacteroides_faecis_58503.HMP_SRS017307	0.010962588
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS045713	0.999034582	331293	0.992967695	332451	0.862716661	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS045713	0.015782969
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS013382	0.998839591	321810	0.992967695	332451	0.834988792	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS013382	0.036413418
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS893252	0.999513684	332451	0.992967695	332451	0.930845465	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS893252	0.068197957
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS013521	0.999620815	332124	0.992967695	332451	0.946079505	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS013521	0.014406619
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS064757	0.997730256	327537	0.992967695	332451	0.677240384	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS064757	0.009327817
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS023176	0.999478414	305752	0.992967695	332451	0.925829948	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS023176	0.004783895
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS017821	0.998644513	332220	0.992967695	332451	0.80724852	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS017821	0.036274521
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS050974	0.990770255	324380	0.992967695	332451	-0.312478023	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS050974	0.040733232
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS893230	0.999727571	332333	0.992967695	332451	0.961260323	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS893230	0.099869269
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS015663	0.999579262	323282	0.992967695	332451	0.940170717	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS015663	0.004351935
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS1054716	0.999696634	332350	0.992967695	332451	0.956861153	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS1054716	0.035151882
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS016335	0.999269833	329896	0.992967695	332451	0.896169579	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS016335	0.070816412
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS011134	0.998700799	331414	0.992967695	332451	0.815252437	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS011134	0.018419063
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS049712	0.992617844	332357	0.992967695	332451	-0.049749188	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS049712	0.008489413
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS049900	0.998795884	332451	0.992967695	332451	0.82877359	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS049900	0.349072456
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS019445	0.995556662	332451	0.992967695	332451	0.368153407	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS019445	0.046088322
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS016629	0.998624588	331032	0.992967695	332451	0.804415156	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS016629	0.070743689
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS013098	0.99638289	332451	0.992967695	332451	0.485643714	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS013098	0.009244568
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS044535	0.998051743	331639	0.992967695	332451	0.722956047	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS044535	0.007294365
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS015782	0.999348304	332426	0.992967695	332451	0.907328248	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS015782	0.019751211
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS011529	0.999198497	332376	0.992967695	332451	0.886025604	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS011529	0.009742736
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS013638	0.997952605	332094	0.992967695	332451	0.708858544	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS013638	0.013380322
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS055017	0.994921751	324431	0.992967695	332451	0.277868514	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS055017	0.008590879
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS014948	0.996924207	327832	0.992967695	332451	0.562619428	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS014948	0.012759232
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS893170	0.99791683	332066	0.992967695	332451	0.703771347	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS893170	0.018634749
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS021948	0.998746641	332451	0.992967695	332451	0.821771273	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS021948	0.019119434
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS017701	0.99919599	328437	0.992967695	332451	0.885669014	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS017701	0.009463391
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS075821	0.997414761	332323	0.992967695	332451	0.632376645	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS075821	0.028114126
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS016438	0.997937334	332451	0.992967695	332451	0.706687104	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS016438	0.047144932
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS013800	0.998888566	332450	0.992967695	332451	0.841953073	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS013800	0.092262758
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS017745	0.998763136	324515	0.992967695	332451	0.824116867	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS017745	0.035244044
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS011586	0.999033019	332450	0.992967695	332451	0.862494402	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS011586	0.040379692
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS042284	0.998706811	332430	0.992967695	332451	0.816107308	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS042284	0.187595077
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS019496	0.997219171	332420	0.992967695	332451	0.604563573	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS019496	0.04342622
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS023583	0.998968426	332451	0.992967695	332451	0.85330923	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS023583	0.037784553
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS019582	0.999758813	295286	0.992967695	332451	0.965702973	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS019582	0.004998516
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS018133	0.998158918	332451	0.992967695	332451	0.738196518	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS018133	0.024958582
Bacteroides_finegoldii_57739	4194	2999	5	5	0	7	0	n	47	0.166666667	HMP_SRS893292	0.999705313	331219	0.992967695	332451	0.958095268	0.735786661	38	Bacteroides_finegoldii_57739.HMP_SRS893292	0.052888347
Bacteroides_fragilis_54507	5165	3461	7	3	0	6	7	n	37	0.166666667	HMP_SRS046502	0.997772479	101414	0.994818505	101566	0.570100656	0.759403947	61	Bacteroides_fragilis_54507.HMP_SRS046502	0.036646127
Bacteroides_fragilis_54507	5165	3461	7	3	0	6	7	n	37	0.166666667	HMP_SRS1055022	0.999163169	96249	0.994818505	101566	0.838496198	0.759403947	61	Bacteroides_fragilis_54507.HMP_SRS1055022	0.00508553
Bacteroides_fragilis_54507	5165	3461	7	3	0	6	7	n	37	0.166666667	HMP_SRS011239	0.999408104	94684	0.994818505	101566	0.885767421	0.759403947	61	Bacteroides_fragilis_54507.HMP_SRS011239	0.002553814
Bacteroides_fragilis_54507	5165	3461	7	3	0	6	7	n	37	0.166666667	HMP_SRS019267	0.999094008	101523	0.994818505	101566	0.825148557	0.759403947	61	Bacteroides_fragilis_54507.HMP_SRS019267	0.02472855
Bacteroides_fragilis_54507	5165	3461	7	3	0	6	7	n	37	0.166666667	HMP_SRS015694	0.997099156	90465	0.994818505	101566	0.440152957	0.759403947	61	Bacteroides_fragilis_54507.HMP_SRS015694	0.00659578
Bacteroides_fragilis_54507	5165	3461	7	3	0	6	7	n	37	0.166666667	HMP_SRS012902	0.999042644	101566	0.994818505	101566	0.815235503	0.759403947	61	Bacteroides_fragilis_54507.HMP_SRS012902	0.048453942
Bacteroides_fragilis_54507	5165	3461	7	3	0	6	7	n	37	0.166666667	HMP_SRS014855	0.998076126	98571	0.994818505	101566	0.62870289	0.759403947	61	Bacteroides_fragilis_54507.HMP_SRS014855	0.006428091
Bacteroides_fragilis_54507	5165	3461	7	3	0	6	7	n	37	0.166666667	HMP_SRS015133	0.999332725	101506	0.994818505	101566	0.871219581	0.759403947	61	Bacteroides_fragilis_54507.HMP_SRS015133	0.014819767
Bacteroides_fragilis_54507	5165	3461	7	3	0	6	7	n	37	0.166666667	HMP_SRS051610	0.99820482	101399	0.994818505	101566	0.653540075	0.759403947	61	Bacteroides_fragilis_54507.HMP_SRS051610	0.041139134
